restaurant_id,name,category,style,latitude,longitude,suburb,price_range_AUD,dine_in,google_rating,uber_rating,platforms,opening_hours
R000147,Happy Kitchen,Korean,Street Food,-33.87185685,151.23850579,DARLING POINT,38,no,3.8,4.2,"DoorDash,UberEats",Mon-Sun 07:00-21:00
R000148,Urban Cafe,Indian,Fusion,-33.86260038,151.20105214,BARANGAROO,37,yes,4.5,4.2,"UberEats,InHouse",Mon-Sun 10:00-22:00
R000149,Salted Plate,Mexican,Bar,-33.87968096,151.21208383,SURRY HILLS,55,yes,4.2,2.6,Menulog,Mon-Sun 10:00-22:00
R000150,Sizzle Eatery,Indian,Family,-33.89438991,151.19225283,EVELEIGH,77,yes,4.2,4.7,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000151,Sweet Kitchen,Mediterranean,Street Food,-33.89985615,151.17023782,ENMORE,37,yes,5.0,4.8,"Menulog,DoorDash",Mon-Sun 07:00-21:00
R000152,Green Table,Japanese,Fine Dining,-33.90329052,151.23333215,CENTENNIAL PARK,64,yes,3.8,4.0,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000153,Green Plate,Bakery,Fine Dining,-33.8841266,151.14949921,LEICHHARDT,20,no,3.5,4.6,DoorDash,Mon-Sun 10:00-22:00
R000154,Cozy Deli,Indian,Family,-33.91766492,151.20464885,ROSEBERY,30,yes,4.8,4.7,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000155,Spicy Bistro,Indian,Family,-33.91862704,151.23700352,RANDWICK,29,no,3.9,4.2,InHouse,Mon-Sun 07:00-21:00
R000156,Lucky Table,Cafe,Fine Dining,-33.89563208,151.22877366,CENTENNIAL PARK,43,yes,4.1,3.6,"Menulog,UberEats,InHouse",Mon-Sun 07:00-21:00
R000157,Hidden Plate,Vietnamese,Bar,-33.90348604,151.22788748,CENTENNIAL PARK,44,yes,5.0,2.8,"InHouse,Deliveroo",Mon-Sun 10:00-22:00
R000158,Sizzle Room,Mexican,Fine Dining,-33.92177127,151.15851404,TEMPE,24,no,3.9,4.0,"Deliveroo,DoorDash,Menulog",Mon-Sun 10:00-22:00
R000159,Happy Garden,Italian,Family,-33.94206342,151.1603048,MASCOT,19,yes,4.3,4.7,"InHouse,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000160,Salted Room,Modern Australian,Cafe,-33.88354904,151.21189023,SURRY HILLS,29,yes,4.2,4.1,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000161,Urban Nook,Korean,Casual,-33.87248532,151.20948238,SYDNEY,66,no,3.9,4.2,InHouse,Mon-Sun 10:00-22:00
R000162,Happy Cafe,Chinese,Fine Dining,-33.87644584,151.23590974,DARLING POINT,65,yes,4.4,3.7,"InHouse,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000163,Green Room,Vietnamese,Casual,-33.90701899,151.147529,MARRICKVILLE,53,no,4.1,3.6,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000164,Sweet Spoon,Korean,Street Food,-33.87922038,151.22812775,PADDINGTON,36,yes,4.6,3.9,"Deliveroo,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000165,Blue Corner,Fast Food,Fine Dining,-33.96384223,151.18094573,MASCOT,19,yes,4.0,4.2,"UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000166,Cozy Eatery,Bakery,Family,-33.91759721,151.189966,ALEXANDRIA,14,yes,4.4,4.6,"Deliveroo,UberEats,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000167,Red Garden,Vegetarian,Family,-33.89449993,151.20949339,REDFERN,50,yes,4.7,4.1,InHouse,Mon-Sun 10:00-22:00
R000168,Sweet Corner,Mexican,Bar,-33.92538774,151.19345665,MASCOT,8,yes,5.0,3.3,"Menulog,UberEats,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000169,Salted Deli,Chinese,Takeaway,-33.94363972,151.17996098,MASCOT,57,yes,4.7,3.1,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000170,Blue Bistro,Mediterranean,Family,-33.92949161,151.18663334,MASCOT,23,no,4.7,4.0,"Deliveroo,Menulog,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000171,Local Deli,Indian,Bar,-33.88652901,151.15128588,LEICHHARDT,19,yes,3.5,4.3,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000172,Cozy Corner,Korean,Street Food,-33.9282722,151.21963209,EASTLAKES,51,yes,4.1,3.8,"Deliveroo,Menulog",Mon-Sun 07:00-21:00
R000173,Royal Spoon,Fast Food,Cafe,-33.87814104,151.1537863,LEICHHARDT,58,yes,4.2,3.5,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000174,Sweet Table,Italian,Cafe,-33.92092382,151.21843464,KINGSFORD,12,yes,4.2,4.0,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000175,Royal Nook,Fast Food,Fine Dining,-33.88609275,151.20352105,CHIPPENDALE,24,yes,4.4,3.9,DoorDash,Mon-Sun 10:00-22:00
R000176,Cozy Nook,Seafood,Fusion,-33.89905419,151.21073565,WATERLOO,42,yes,3.6,3.3,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000177,Silver Bistro,Seafood,Takeaway,-33.93174082,151.16869402,MASCOT,12,yes,3.4,2.9,"Menulog,DoorDash",Mon-Sun 10:00-22:00
R000178,Cozy Kitchen,Bar,Bar,-33.8811477,151.20421354,HAYMARKET,46,yes,4.4,4.5,"UberEats,DoorDash",Mon-Sun 07:00-21:00
R000179,Urban Plate,Bakery,Casual,-33.89989688,151.18600213,ERSKINEVILLE,71,yes,4.0,4.7,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000180,Cozy Garden,Italian,Family,-33.93561685,151.20352606,MASCOT,45,yes,4.4,4.1,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000181,Sweet House,Seafood,Bar,-33.88837063,151.24159484,WOOLLAHRA,38,yes,4.7,3.5,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000182,Spicy Spoon,Korean,Cafe,-33.88164939,151.22721452,PADDINGTON,42,yes,3.7,4.5,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000183,Cozy Bistro,Vietnamese,Family,-33.96238892,151.18135617,MASCOT,32,no,4.8,3.0,"DoorDash,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000184,Royal Corner,Bar,Fine Dining,-33.92784645,151.16766389,TEMPE,45,yes,3.2,4.2,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000185,Cozy Garden,Bar,Casual,-33.86617881,151.21221912,SYDNEY,45,yes,5.0,3.7,UberEats,Mon-Sun 07:00-21:00
R000186,Royal House,Thai,Fusion,-33.88549758,151.19858328,CHIPPENDALE,40,yes,3.3,3.2,UberEats,Mon-Sun 07:00-21:00
R000187,Blue Nook,Italian,Fusion,-33.87339551,151.17092863,ANNANDALE,26,yes,4.2,4.2,"Menulog,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000188,Local House,Thai,Bar,-33.90403442,151.16500021,MARRICKVILLE,16,yes,4.4,4.9,"DoorDash,UberEats,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000189,Spicy Corner,Italian,Family,-33.92413882,151.20466965,ROSEBERY,10,yes,3.6,4.7,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000190,Green Garden,Chinese,Fine Dining,-33.88017171,151.17972633,FOREST LODGE,33,yes,4.7,2.9,"UberEats,DoorDash",Mon-Sun 10:00-22:00
R000191,Golden Kitchen,Bar,Bar,-33.90098624,151.2276223,CENTENNIAL PARK,44,yes,4.4,3.8,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000192,Green Grill,Bar,Casual,-33.87310735,151.17734354,GLEBE,48,no,4.2,3.8,"Menulog,Deliveroo,InHouse",Mon-Sun 07:00-21:00
R000193,Urban Table,Indian,Takeaway,-33.91744713,151.20708551,ROSEBERY,48,yes,4.0,3.3,"Deliveroo,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000194,Green Grill,Bar,Takeaway,-33.91812557,151.15566765,MARRICKVILLE,43,yes,2.5,3.6,"DoorDash,UberEats",Mon-Sun 07:00-21:00
R000195,Golden Plate,Seafood,Fine Dining,-33.92472672,151.19970045,ROSEBERY,19,yes,4.4,3.9,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000196,Lucky Deli,Vegetarian,Casual,-33.93245157,151.18069778,MASCOT,39,yes,4.0,4.0,"InHouse,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000197,Red Table,Vietnamese,Cafe,-33.9329652,151.20740773,EASTLAKES,61,no,5.0,3.5,"UberEats,InHouse",Mon-Sun 07:00-21:00
R000198,Cozy Cafe,Vegetarian,Casual,-33.86280423,151.19551679,PYRMONT,40,yes,3.8,4.0,Menulog,Mon-Sun 10:00-22:00
R000199,Happy Cafe,Thai,Bar,-33.90968101,151.19296361,ALEXANDRIA,8,yes,3.8,4.8,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000200,Silver Nook,Cafe,Takeaway,-33.8678906,151.20366654,SYDNEY,38,no,4.0,4.5,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000201,Red Kitchen,Indian,Fusion,-33.9194929,151.22382848,KENSINGTON,15,no,4.7,4.4,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000202,Hidden Grill,Japanese,Bar,-33.89096098,151.21580038,SURRY HILLS,36,yes,4.4,4.0,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000203,Golden Bar,Bakery,Fine Dining,-33.8915928,151.18576005,NEWTOWN,39,no,3.7,3.2,"UberEats,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000204,Hidden Room,Mediterranean,Fine Dining,-33.86937427,151.1632791,LILYFIELD,18,yes,4.3,3.2,"Menulog,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000205,Urban Fork,Bar,Fine Dining,-33.88921782,151.16427311,STANMORE,44,yes,4.9,3.9,"UberEats,DoorDash,Deliveroo",Mon-Sun 07:00-21:00
R000206,Sweet Room,Mediterranean,Fine Dining,-33.90329915,151.17847564,NEWTOWN,10,yes,4.8,3.6,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000207,Happy House,Mediterranean,Bar,-33.90939627,151.20748083,ZETLAND,58,no,5.0,3.9,"InHouse,Menulog,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000208,Spicy Eatery,Mexican,Street Food,-33.86283396,151.18100605,BALMAIN,35,yes,3.8,3.9,UberEats,Mon-Sun 07:00-21:00
R000209,Hidden Eatery,Korean,Casual,-33.91649829,151.18371512,ST PETERS,59,yes,4.0,3.5,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000210,Local Spoon,Mediterranean,Bar,-33.86938396,151.19475439,PYRMONT,34,yes,4.2,3.4,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R000211,Sweet Bar,Vietnamese,Fine Dining,-33.90315375,151.223263,KENSINGTON,43,yes,4.4,3.6,"Deliveroo,UberEats",Mon-Sun 07:00-21:00
R000212,Green Deli,Bar,Cafe,-33.87333316,151.16668003,LILYFIELD,53,yes,4.3,4.2,"DoorDash,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000213,Urban Garden,Cafe,Fusion,-33.89004094,151.17352901,CAMPERDOWN,37,yes,3.8,4.5,"DoorDash,Menulog",Mon-Sun 07:00-21:00
R000214,Green Table,Fast Food,Casual,-33.93332193,151.16909637,MASCOT,33,yes,3.8,3.6,"Menulog,UberEats,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000215,Happy Eatery,Cafe,Cafe,-33.87228588,151.2005465,SYDNEY,32,yes,4.2,4.0,"Menulog,Deliveroo",Mon-Sun 10:00-22:00
R000216,Salted Eatery,Vegetarian,Fusion,-33.89889136,151.16206955,STANMORE,36,yes,3.8,3.3,"DoorDash,Deliveroo",Mon-Sun 07:00-21:00
R000217,Sizzle Cafe,Korean,Fine Dining,-33.884615,151.17963153,CAMPERDOWN,11,no,3.7,4.1,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000218,Cozy Corner,Japanese,Takeaway,-33.88127707,151.16969643,ANNANDALE,47,no,4.9,3.1,InHouse,Mon-Sun 07:00-21:00
R000219,Green Plate,Korean,Bar,-33.87628697,151.1542275,LEICHHARDT,63,yes,5.0,4.8,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000220,Urban Corner,Thai,Cafe,-33.92648395,151.21974224,EASTLAKES,15,yes,4.6,4.4,DoorDash,Mon-Sun 10:00-22:00
R000221,Salted Room,Cafe,Fusion,-33.88495516,151.15441649,LEICHHARDT,33,yes,4.5,3.8,"InHouse,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000222,Sizzle House,Italian,Bar,-33.97031035,151.1945054,MASCOT,47,no,4.6,4.4,"UberEats,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000223,Golden Garden,Korean,Street Food,-33.86331456,151.16781159,ROZELLE,11,yes,2.8,4.3,"DoorDash,Menulog",Mon-Sun 10:00-22:00
R000224,Silver Garden,Chinese,Bar,-33.92125931,151.17716623,ST PETERS,49,no,4.9,3.9,"Deliveroo,InHouse,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000225,Red Room,Korean,Casual,-33.91537308,151.17019683,SYDENHAM,47,no,4.0,3.1,"DoorDash,InHouse,Menulog",Mon-Sun 07:00-21:00
R000226,Green Deli,Chinese,Bar,-33.93552447,151.21440708,EASTLAKES,57,yes,3.8,3.6,UberEats,Mon-Sun 10:00-22:00
R000227,Urban Corner,Cafe,Fine Dining,-33.92805176,151.16733312,TEMPE,41,yes,4.0,3.4,"DoorDash,Menulog",Mon-Sun 10:00-22:00
R000228,Silver Kitchen,Seafood,Fusion,-33.86860199,151.20223778,SYDNEY,75,yes,2.8,4.4,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R000229,Local Kitchen,Italian,Street Food,-33.88622657,151.18653784,CAMPERDOWN,18,yes,3.6,4.1,"UberEats,InHouse",Mon-Sun 10:00-22:00
R000230,Lucky House,Bar,Bar,-33.97356906,151.19198997,MASCOT,23,yes,4.0,3.0,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000231,Royal Corner,Modern Australian,Fusion,-33.8989148,151.1693156,ENMORE,16,yes,3.9,4.9,"DoorDash,UberEats,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000232,Golden Bistro,Fast Food,Fine Dining,-33.86992278,151.22492503,POTTS POINT,22,yes,5.0,3.2,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000233,Red Deli,Korean,Fine Dining,-33.89358182,151.18408499,NEWTOWN,11,no,3.8,4.2,"Menulog,InHouse",Mon-Sun 07:00-21:00
R000234,Local Kitchen,Bakery,Family,-33.93025817,151.17776418,MASCOT,53,yes,4.3,3.5,"Deliveroo,DoorDash,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000235,Sizzle Table,Fast Food,Takeaway,-33.94946254,151.18993341,MASCOT,44,yes,5.0,4.0,"Menulog,Deliveroo,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000236,Salted House,Italian,Cafe,-33.84973663,151.21651967,KIRRIBILLI,9,yes,3.5,3.6,"DoorDash,Deliveroo,InHouse",Mon-Sun 07:00-21:00
R000237,Cozy Kitchen,Fast Food,Fine Dining,-33.95630392,151.18704882,MASCOT,23,yes,4.1,4.4,"Menulog,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000238,Local Room,Thai,Fine Dining,-33.9211628,151.22745639,KINGSFORD,39,no,3.6,3.7,"InHouse,UberEats",Mon-Sun 07:00-21:00
R000239,Cozy Corner,Bakery,Cafe,-33.96770616,151.19437643,MASCOT,49,yes,3.0,3.0,"UberEats,Deliveroo",Mon-Sun 10:00-22:00
R000240,Blue Nook,Thai,Fine Dining,-33.91930841,151.1781428,ST PETERS,22,yes,4.5,3.3,"Menulog,UberEats,DoorDash",Mon-Sun 10:00-22:00
R000241,Sizzle Fork,Korean,Takeaway,-33.94934734,151.18685548,MASCOT,51,yes,3.5,2.8,"Menulog,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000242,Royal Cafe,Japanese,Street Food,-33.93081307,151.24543999,RANDWICK,28,yes,4.6,5.0,"DoorDash,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000243,Lucky Spoon,Modern Australian,Bar,-33.90350859,151.22362647,KENSINGTON,70,no,4.3,4.0,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000244,Golden Fork,Modern Australian,Street Food,-33.93842698,151.19428031,MASCOT,20,no,3.7,4.1,"InHouse,UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000245,Sweet Garden,Vegetarian,Bar,-33.92217837,151.20315185,ROSEBERY,25,yes,4.4,3.4,"Deliveroo,UberEats,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000246,Happy Corner,Fast Food,Cafe,-33.92256271,151.19605174,MASCOT,23,yes,4.2,4.0,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R000247,Salted Bar,Cafe,Bar,-33.88147708,151.24677152,DOUBLE BAY,22,yes,4.3,3.3,Menulog,Mon-Sun 10:00-22:00
R000248,Red Eatery,Vegetarian,Casual,-33.92419668,151.15849428,TEMPE,59,yes,3.2,3.6,"UberEats,DoorDash,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000249,Royal Table,Mediterranean,Fine Dining,-33.86873691,151.21878286,SYDNEY,39,no,4.1,4.5,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000250,Hidden Room,Fast Food,Fusion,-33.89364166,151.18752922,NEWTOWN,52,no,4.0,3.8,Deliveroo,Mon-Sun 07:00-21:00
R000251,Urban Corner,Indian,Takeaway,-33.95648849,151.18144623,MASCOT,31,yes,4.8,4.3,InHouse,Mon-Sun 10:00-22:00
R000252,Green House,Italian,Bar,-33.92597971,151.16327175,TEMPE,14,yes,4.1,4.5,"InHouse,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000253,Silver Corner,Mexican,Cafe,-33.88867393,151.16762739,STANMORE,42,yes,4.9,4.5,"InHouse,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000254,Green Cafe,Cafe,Street Food,-33.9192742,151.14693267,MARRICKVILLE,55,yes,4.7,4.1,"Menulog,DoorDash",Mon-Sun 10:00-22:00
R000255,Royal Room,Japanese,Street Food,-33.89007093,151.24262244,BONDI JUNCTION,35,yes,4.7,3.9,"UberEats,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000256,Royal Room,Chinese,Fine Dining,-33.88536865,151.19384157,CAMPERDOWN,70,yes,3.5,2.9,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000257,Sizzle Fork,Bar,Street Food,-33.89695611,151.18589429,EVELEIGH,15,yes,4.8,2.5,"UberEats,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000258,Happy Corner,Italian,Cafe,-33.89107758,151.20796256,REDFERN,28,yes,3.7,4.3,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000259,Sizzle Deli,Chinese,Family,-33.95834811,151.17662614,MASCOT,11,yes,4.1,4.7,"Deliveroo,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000260,Golden Bistro,Mediterranean,Fine Dining,-33.85844716,151.18520625,BALMAIN,12,yes,4.8,4.4,"InHouse,Deliveroo,DoorDash",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000261,Hidden Kitchen,Vietnamese,Casual,-33.90482701,151.22811534,CENTENNIAL PARK,23,no,4.5,4.1,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000262,Spicy Plate,Chinese,Family,-33.88072597,151.22830172,PADDINGTON,46,yes,3.3,5.0,"InHouse,UberEats,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000263,Happy Nook,Vietnamese,Takeaway,-33.92195723,151.23839043,RANDWICK,33,yes,3.9,3.0,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000264,Cozy Kitchen,Mediterranean,Fine Dining,-33.93007863,151.16628716,MASCOT,32,yes,4.1,3.0,"Menulog,DoorDash,UberEats",Mon-Sun 07:00-21:00
R000265,Hidden Plate,Fast Food,Fine Dining,-33.91326819,151.15243392,MARRICKVILLE,46,yes,4.3,3.9,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000266,Happy Fork,Bakery,Fusion,-33.87680141,151.2229629,DARLINGHURST,40,yes,5.0,3.5,"Menulog,UberEats,Deliveroo",Mon-Sun 07:00-21:00
R000267,Local Kitchen,Modern Australian,Fusion,-33.85812641,151.18856055,BALMAIN,45,yes,3.7,3.3,"InHouse,UberEats,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000268,Red Corner,Indian,Takeaway,-33.91392299,151.15632748,MARRICKVILLE,48,yes,3.5,4.0,"DoorDash,Menulog,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000269,Spicy Kitchen,Korean,Bar,-33.89318676,151.17706487,CAMPERDOWN,43,no,2.8,4.5,"Deliveroo,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000270,Urban Bistro,Korean,Family,-33.87786543,151.15889986,LEICHHARDT,28,yes,3.5,4.6,"DoorDash,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000271,Golden House,Korean,Family,-33.90673533,151.23136098,RANDWICK,19,yes,4.7,4.3,"UberEats,InHouse,Deliveroo",Mon-Sun 10:00-22:00
R000272,Cozy Cafe,Korean,Cafe,-33.88763945,151.17809873,CAMPERDOWN,13,yes,4.0,2.0,"DoorDash,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000273,Sweet Fork,Vegetarian,Street Food,-33.93904365,151.18487176,MASCOT,26,yes,4.7,4.5,"InHouse,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000274,Cozy Eatery,Bar,Street Food,-33.90938088,151.23622213,RANDWICK,40,yes,4.6,4.0,"InHouse,Menulog",Mon-Sun 10:00-22:00
R000275,Happy Garden,Italian,Casual,-33.89135358,151.17839252,CAMPERDOWN,42,yes,4.1,3.8,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000276,Sweet Kitchen,Thai,Family,-33.90744498,151.19891042,ALEXANDRIA,24,no,3.9,3.7,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R000277,Red Bistro,Chinese,Casual,-33.90900602,151.17465965,ST PETERS,45,yes,4.5,2.8,"Menulog,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000278,Spicy Room,Thai,Family,-33.8787232,151.24124855,DOUBLE BAY,55,yes,3.1,4.8,UberEats,Mon-Sun 10:00-22:00
R000279,Spicy Bistro,Cafe,Fine Dining,-33.90121085,151.18568924,ERSKINEVILLE,44,no,4.5,3.8,InHouse,Mon-Sun 07:00-21:00
R000280,Local Grill,Bar,Casual,-33.88902837,151.21306883,SURRY HILLS,28,yes,4.4,4.4,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000281,Sizzle Garden,Bakery,Takeaway,-33.86282366,151.20569526,THE ROCKS,14,yes,4.6,2.9,"UberEats,InHouse",Mon-Sun 07:00-21:00
R000282,Local Table,Bar,Takeaway,-33.88452503,151.15792203,LEICHHARDT,24,yes,3.1,4.1,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000283,Sizzle Plate,Bakery,Family,-33.94739278,151.16954,MASCOT,10,yes,4.9,4.9,"Deliveroo,InHouse,Menulog",Mon-Sun 07:00-21:00
R000284,Local Kitchen,Vietnamese,Street Food,-33.92883505,151.21148002,EASTLAKES,36,yes,4.6,4.9,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R000285,Spicy Eatery,Chinese,Cafe,-33.88480056,151.18972552,CAMPERDOWN,20,yes,4.4,4.1,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000286,Royal Nook,Cafe,Casual,-33.86564808,151.16943603,ROZELLE,21,no,4.1,3.6,"InHouse,DoorDash",Mon-Sun 10:00-22:00
R000287,Green Deli,Thai,Fusion,-33.86452507,151.15888783,LILYFIELD,70,no,4.5,4.2,InHouse,Mon-Sun 10:00-22:00
R000288,Hidden Eatery,Cafe,Fusion,-33.91274159,151.14012963,MARRICKVILLE,37,yes,4.4,2.6,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000289,Blue Table,Bar,Takeaway,-33.95950679,151.17671003,MASCOT,24,yes,3.5,3.3,"UberEats,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R000290,Lucky Bistro,Seafood,Casual,-33.93683375,151.21088389,EASTLAKES,68,yes,3.4,3.5,"DoorDash,InHouse",Mon-Sun 07:00-21:00
R000291,Sweet Room,Bakery,Cafe,-33.93275809,151.24914012,RANDWICK,23,yes,4.1,3.4,"Menulog,InHouse",Mon-Sun 10:00-22:00
R000292,Urban Bistro,Bar,Street Food,-33.92448582,151.16314143,TEMPE,22,yes,3.6,2.8,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000293,Blue Kitchen,Indian,Family,-33.9259596,151.20443176,ROSEBERY,37,yes,4.4,4.8,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R000294,Salted Bar,Mediterranean,Family,-33.87586626,151.16402202,LILYFIELD,88,yes,4.4,4.2,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R000295,Royal Table,Modern Australian,Cafe,-33.87777318,151.17060373,ANNANDALE,27,yes,4.1,4.0,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
