year,suburb,category,total_count,avg_rating,avg_price_AUD,share_within_suburb
2015,MARRICKVILLE,Italian,11,3.984,25.5,0.05851063829787234
2015,MARRICKVILLE,Japanese,6,4.036,28.03,0.031914893617021274
2015,MARRICKVILLE,Korean,11,3.725,35.38,0.05851063829787234
2015,MARRICKVILLE,Mediterranean,13,3.935,25.36,0.06914893617021277
2015,MARRICKVILLE,Mexican,16,3.992,24.27,0.0851063829787234
2015,MARRICKVILLE,Modern Australian,8,3.955,33.5,0.0425531914893617
2015,MARRICKVILLE,Seafood,11,4.102,29.94,0.05851063829787234
2015,MARRICKVILLE,Thai,10,3.88,29.34,0.05319148936170213
2015,MARRICKVILLE,Vegetarian,9,3.693,30.25,0.047872340425531915
2015,MARRICKVILLE,Vietnamese,20,3.867,29.44,0.10638297872340426
2015,MASCOT,Bakery,31,3.901,29.22,0.07598039215686274
2015,MASCOT,Bar,28,4.246,30.46,0.06862745098039216
2015,MASCOT,Cafe,26,3.697,32.62,0.06372549019607843
2015,MASCOT,Chinese,43,3.873,26.24,0.1053921568627451
2015,MASCOT,Fast Food,32,3.837,27.1,0.0784313725490196
2015,MASCOT,Indian,25,4.016,29.29,0.061274509803921566
2015,MASCOT,Italian,24,3.736,26.74,0.058823529411764705
2015,MASCOT,Japanese,23,3.914,31.88,0.056372549019607844
2015,MASCOT,Korean,14,3.803,27.81,0.03431372549019608
2015,MASCOT,Mediterranean,16,4.105,31.22,0.0392156862745098
2015,MASCOT,Mexican,25,3.764,26.85,0.061274509803921566
2015,MASCOT,Modern Australian,24,3.728,29.08,0.058823529411764705
2015,MASCOT,Seafood,25,3.869,28.44,0.061274509803921566
2015,MASCOT,Thai,28,3.772,28.88,0.06862745098039216
2015,MASCOT,Vegetarian,21,3.947,26.64,0.051470588235294115
2015,MASCOT,Vietnamese,23,4.244,26.26,0.056372549019607844
2015,MCMAHONS POINT,Bakery,1,4.17,28.65,0.05263157894736842
2015,MCMAHONS POINT,Cafe,2,3.982,70.27,0.10526315789473684
2015,MCMAHONS POINT,Indian,3,3.926,44.94,0.15789473684210525
2015,MCMAHONS POINT,Italian,1,3.752,47.55,0.05263157894736842
2015,MCMAHONS POINT,Japanese,1,4.225,29.82,0.05263157894736842
2015,MCMAHONS POINT,Korean,2,3.624,41.52,0.10526315789473684
2015,MCMAHONS POINT,Mediterranean,1,4.003,38.04,0.05263157894736842
2015,MCMAHONS POINT,Mexican,1,3.778,6.11,0.05263157894736842
2015,MCMAHONS POINT,Modern Australian,3,3.874,38.77,0.15789473684210525
2015,MCMAHONS POINT,Seafood,2,3.963,16.46,0.10526315789473684
2015,MCMAHONS POINT,Vegetarian,2,4.396,22.96,0.10526315789473684
2015,MILLERS POINT,Bakery,3,4.173,22.1,0.21428571428571427
2015,MILLERS POINT,Cafe,1,4.798,42.44,0.07142857142857142
2015,MILLERS POINT,Chinese,1,4.169,10.94,0.07142857142857142
2015,MILLERS POINT,Fast Food,2,3.731,49.46,0.14285714285714285
2015,MILLERS POINT,Japanese,1,3.461,17.42,0.07142857142857142
2015,MILLERS POINT,Korean,1,4.103,25.28,0.07142857142857142
2015,MILLERS POINT,Mediterranean,1,3.752,47.42,0.07142857142857142
2015,MILLERS POINT,Mexican,1,3.684,47.08,0.07142857142857142
2015,MILLERS POINT,Seafood,2,4.006,11.51,0.14285714285714285
2015,MILLERS POINT,Vietnamese,1,3.764,24.92,0.07142857142857142
2015,MILSONS POINT,Chinese,1,4.027,20.19,0.1111111111111111
2015,MILSONS POINT,Fast Food,3,4.015,28.28,0.3333333333333333
2015,MILSONS POINT,Italian,1,4.316,24.24,0.1111111111111111
2015,MILSONS POINT,Japanese,1,3.221,39.61,0.1111111111111111
2015,MILSONS POINT,Modern Australian,1,3.806,28.2,0.1111111111111111
2015,MILSONS POINT,Seafood,1,4.276,17.21,0.1111111111111111
2015,MILSONS POINT,Vegetarian,1,3.48,11.33,0.1111111111111111
2015,MOORE PARK,Bakery,4,3.928,42.54,0.0851063829787234
2015,MOORE PARK,Bar,2,4.025,44.06,0.0425531914893617
2015,MOORE PARK,Cafe,5,3.815,26.22,0.10638297872340426
2015,MOORE PARK,Chinese,3,4.164,27.85,0.06382978723404255
2015,MOORE PARK,Fast Food,4,3.784,23.86,0.0851063829787234
2015,MOORE PARK,Indian,7,3.587,32.79,0.14893617021276595
2015,MOORE PARK,Italian,2,3.913,32.32,0.0425531914893617
2015,MOORE PARK,Japanese,1,4.137,34.79,0.02127659574468085
2015,MOORE PARK,Korean,5,3.952,26.71,0.10638297872340426
2015,MOORE PARK,Mediterranean,3,3.863,27.45,0.06382978723404255
2015,MOORE PARK,Mexican,1,3.879,34.41,0.02127659574468085
2015,MOORE PARK,Modern Australian,2,3.785,34.12,0.0425531914893617
2015,MOORE PARK,Seafood,3,3.951,26.49,0.06382978723404255
2015,MOORE PARK,Thai,2,4.088,21.61,0.0425531914893617
2015,MOORE PARK,Vegetarian,1,3.894,32.38,0.02127659574468085
2015,MOORE PARK,Vietnamese,2,3.789,40.34,0.0425531914893617
2015,NEWTOWN,Bakery,2,3.701,24.22,0.04081632653061224
2015,NEWTOWN,Bar,1,3.708,25.7,0.02040816326530612
2015,NEWTOWN,Cafe,3,4.197,17.91,0.061224489795918366
2015,NEWTOWN,Chinese,3,3.938,16.88,0.061224489795918366
2015,NEWTOWN,Fast Food,5,3.824,36.96,0.10204081632653061
2015,NEWTOWN,Indian,3,3.916,40.48,0.061224489795918366
2015,NEWTOWN,Italian,5,4.254,19.47,0.10204081632653061
2015,NEWTOWN,Japanese,1,3.634,36.61,0.02040816326530612
2015,NEWTOWN,Korean,3,3.995,40.3,0.061224489795918366
2015,NEWTOWN,Mediterranean,6,3.936,32.29,0.12244897959183673
2015,NEWTOWN,Mexican,1,3.899,21.72,0.02040816326530612
2015,NEWTOWN,Modern Australian,2,3.788,17.13,0.04081632653061224
2015,NEWTOWN,Seafood,3,3.788,24.12,0.061224489795918366
2015,NEWTOWN,Thai,6,3.75,28.08,0.12244897959183673
2015,NEWTOWN,Vegetarian,3,3.927,26.96,0.061224489795918366
2015,NEWTOWN,Vietnamese,2,3.745,33.31,0.04081632653061224
2015,PADDINGTON,Bakery,7,4.002,27.45,0.1044776119402985
2015,PADDINGTON,Bar,4,4.001,28.67,0.05970149253731343
2015,PADDINGTON,Cafe,5,3.815,36.84,0.07462686567164178
2015,PADDINGTON,Chinese,5,4.119,30.5,0.07462686567164178
2015,PADDINGTON,Fast Food,2,3.634,30.21,0.029850746268656716
2015,PADDINGTON,Indian,4,3.869,32.71,0.05970149253731343
2015,PADDINGTON,Italian,3,4.198,40.81,0.04477611940298507
2015,PADDINGTON,Japanese,5,4.005,31.27,0.07462686567164178
2015,PADDINGTON,Korean,6,3.605,29.26,0.08955223880597014
2015,PADDINGTON,Mediterranean,2,4.008,30.58,0.029850746268656716
2015,PADDINGTON,Mexican,2,3.64,19.25,0.029850746268656716
2015,PADDINGTON,Modern Australian,9,3.728,27.22,0.13432835820895522
2015,PADDINGTON,Seafood,2,4.239,29.38,0.029850746268656716
2015,PADDINGTON,Thai,4,4.098,28.34,0.05970149253731343
2015,PADDINGTON,Vegetarian,5,3.606,24.8,0.07462686567164178
2015,PADDINGTON,Vietnamese,2,3.486,20.73,0.029850746268656716
2015,POTTS POINT,Bakery,1,3.502,21.93,0.04
2015,POTTS POINT,Bar,1,3.767,30.55,0.04
2015,POTTS POINT,Cafe,1,3.592,32.54,0.04
2015,POTTS POINT,Chinese,2,3.933,30.28,0.08
2015,POTTS POINT,Fast Food,1,4.21,16.05,0.04
2015,POTTS POINT,Indian,1,4.194,25.51,0.04
2015,POTTS POINT,Italian,2,4.003,43.01,0.08
2015,POTTS POINT,Japanese,1,4.011,20.86,0.04
2015,POTTS POINT,Korean,3,3.96,25.6,0.12
2015,POTTS POINT,Mexican,3,3.886,27.55,0.12
2015,POTTS POINT,Modern Australian,1,3.76,27.41,0.04
2015,POTTS POINT,Seafood,3,4.017,25.04,0.12
2015,POTTS POINT,Thai,3,4.055,39.02,0.12
2015,POTTS POINT,Vegetarian,1,3.668,10.59,0.04
2015,POTTS POINT,Vietnamese,1,4.19,45.43,0.04
2015,PYRMONT,Bakery,5,4.167,27.39,0.1724137931034483
2015,PYRMONT,Bar,1,3.604,35.0,0.034482758620689655
2015,PYRMONT,Cafe,3,3.873,25.97,0.10344827586206896
2015,PYRMONT,Chinese,3,3.643,31.01,0.10344827586206896
2015,PYRMONT,Fast Food,1,3.964,38.23,0.034482758620689655
2015,PYRMONT,Indian,2,3.787,33.64,0.06896551724137931
2015,PYRMONT,Italian,1,4.143,25.65,0.034482758620689655
2015,PYRMONT,Japanese,1,3.887,34.38,0.034482758620689655
2015,PYRMONT,Korean,1,3.728,24.66,0.034482758620689655
2015,PYRMONT,Mediterranean,1,3.837,37.54,0.034482758620689655
2015,PYRMONT,Mexican,1,4.144,18.77,0.034482758620689655
2015,PYRMONT,Modern Australian,1,4.219,22.0,0.034482758620689655
2015,PYRMONT,Seafood,2,3.953,29.5,0.06896551724137931
2015,PYRMONT,Thai,1,3.406,53.78,0.034482758620689655
2015,PYRMONT,Vegetarian,2,3.683,30.77,0.06896551724137931
2015,PYRMONT,Vietnamese,3,3.788,27.52,0.10344827586206896
2015,RANDWICK,Bakery,11,3.853,27.25,0.05699481865284974
2015,RANDWICK,Bar,17,3.861,26.25,0.08808290155440414
2015,RANDWICK,Cafe,10,3.574,27.05,0.05181347150259067
2015,RANDWICK,Chinese,24,4.041,28.19,0.12435233160621761
2015,RANDWICK,Fast Food,14,3.685,29.57,0.07253886010362694
2015,RANDWICK,Indian,9,4.135,25.96,0.046632124352331605
2015,RANDWICK,Italian,5,3.836,22.34,0.025906735751295335
2015,RANDWICK,Japanese,15,3.855,37.32,0.07772020725388601
2015,RANDWICK,Korean,10,3.918,33.98,0.05181347150259067
2015,RANDWICK,Mediterranean,9,4.194,27.31,0.046632124352331605
2015,RANDWICK,Mexican,15,3.901,29.63,0.07772020725388601
2015,RANDWICK,Modern Australian,11,3.857,24.67,0.05699481865284974
2015,RANDWICK,Seafood,10,3.827,24.42,0.05181347150259067
2015,RANDWICK,Thai,4,3.896,35.81,0.02072538860103627
2015,RANDWICK,Vegetarian,12,3.855,27.04,0.06217616580310881
2015,RANDWICK,Vietnamese,17,4.076,32.09,0.08808290155440414
2015,REDFERN,Bakery,3,3.803,19.88,0.07142857142857142
2015,REDFERN,Bar,2,3.72,20.43,0.047619047619047616
2015,REDFERN,Cafe,1,4.157,20.12,0.023809523809523808
2015,REDFERN,Chinese,3,3.788,18.8,0.07142857142857142
2015,REDFERN,Fast Food,1,4.166,23.7,0.023809523809523808
2015,REDFERN,Indian,3,3.908,29.33,0.07142857142857142
2015,REDFERN,Italian,1,3.945,42.07,0.023809523809523808
2015,REDFERN,Japanese,5,3.724,32.7,0.11904761904761904
2015,REDFERN,Korean,3,3.753,30.74,0.07142857142857142
2015,REDFERN,Mediterranean,1,3.675,29.33,0.023809523809523808
2015,REDFERN,Mexican,1,3.775,38.23,0.023809523809523808
2015,REDFERN,Modern Australian,2,3.681,33.22,0.047619047619047616
2015,REDFERN,Seafood,3,3.957,22.35,0.07142857142857142
2015,REDFERN,Thai,4,3.756,32.75,0.09523809523809523
2015,REDFERN,Vegetarian,7,4.17,18.53,0.16666666666666666
2015,REDFERN,Vietnamese,2,3.998,36.85,0.047619047619047616
2015,ROSEBERY,Bakery,4,3.824,25.59,0.06153846153846154
2015,ROSEBERY,Bar,2,4.191,29.82,0.03076923076923077
2015,ROSEBERY,Cafe,4,3.764,32.68,0.06153846153846154
2015,ROSEBERY,Chinese,1,3.574,24.18,0.015384615384615385
2015,ROSEBERY,Fast Food,6,3.753,33.29,0.09230769230769231
2015,ROSEBERY,Indian,1,3.854,28.59,0.015384615384615385
2015,ROSEBERY,Italian,5,4.258,25.04,0.07692307692307693
2015,ROSEBERY,Japanese,6,4.079,27.99,0.09230769230769231
2015,ROSEBERY,Korean,7,3.758,33.74,0.1076923076923077
2015,ROSEBERY,Mediterranean,7,3.76,30.62,0.1076923076923077
2015,ROSEBERY,Mexican,10,4.069,26.8,0.15384615384615385
2015,ROSEBERY,Modern Australian,1,4.018,34.39,0.015384615384615385
2015,ROSEBERY,Seafood,2,3.924,21.08,0.03076923076923077
2015,ROSEBERY,Thai,3,3.48,20.42,0.046153846153846156
2015,ROSEBERY,Vegetarian,3,4.303,34.9,0.046153846153846156
2015,ROSEBERY,Vietnamese,3,3.694,31.5,0.046153846153846156
2015,ROZELLE,Bakery,1,3.795,21.37,0.015625
2015,ROZELLE,Bar,2,4.09,29.96,0.03125
2015,ROZELLE,Cafe,3,3.591,34.67,0.046875
2015,ROZELLE,Chinese,1,3.868,25.76,0.015625
2015,ROZELLE,Fast Food,3,4.209,29.82,0.046875
2015,ROZELLE,Indian,6,3.867,32.82,0.09375
2015,ROZELLE,Italian,6,3.789,28.37,0.09375
2015,ROZELLE,Japanese,7,3.736,33.98,0.109375
2015,ROZELLE,Korean,5,3.713,32.16,0.078125
2015,ROZELLE,Mediterranean,3,3.309,28.83,0.046875
2015,ROZELLE,Mexican,4,4.03,16.7,0.0625
2015,ROZELLE,Modern Australian,6,3.688,21.22,0.09375
2015,ROZELLE,Seafood,3,3.434,24.34,0.046875
2015,ROZELLE,Thai,2,4.155,34.49,0.03125
2015,ROZELLE,Vegetarian,4,3.957,31.96,0.0625
2015,ROZELLE,Vietnamese,8,4.033,33.42,0.125
2015,RUSHCUTTERS BAY,Bakery,1,4.113,33.21,0.16666666666666666
2015,RUSHCUTTERS BAY,Fast Food,1,4.211,78.44,0.16666666666666666
2015,RUSHCUTTERS BAY,Korean,1,3.91,13.18,0.16666666666666666
2015,RUSHCUTTERS BAY,Mexican,2,4.22,23.95,0.3333333333333333
2015,RUSHCUTTERS BAY,Vegetarian,1,3.74,42.08,0.16666666666666666
2015,ST PETERS,Bakery,4,3.607,30.57,0.05194805194805195
2015,ST PETERS,Bar,6,4.121,33.3,0.07792207792207792
2015,ST PETERS,Cafe,3,3.741,31.27,0.03896103896103896
2015,ST PETERS,Chinese,5,3.847,33.34,0.06493506493506493
2015,ST PETERS,Fast Food,6,3.806,41.78,0.07792207792207792
2015,ST PETERS,Indian,1,4.056,39.77,0.012987012987012988
2015,ST PETERS,Italian,9,3.858,26.14,0.11688311688311688
2015,ST PETERS,Japanese,5,4.119,29.9,0.06493506493506493
2015,ST PETERS,Korean,7,3.82,39.3,0.09090909090909091
2015,ST PETERS,Mediterranean,5,3.878,27.13,0.06493506493506493
2015,ST PETERS,Mexican,9,4.081,21.05,0.11688311688311688
2015,ST PETERS,Modern Australian,5,3.938,32.46,0.06493506493506493
2015,ST PETERS,Seafood,1,3.692,36.77,0.012987012987012988
2015,ST PETERS,Thai,2,3.583,29.12,0.025974025974025976
2015,ST PETERS,Vegetarian,1,4.226,23.53,0.012987012987012988
2015,ST PETERS,Vietnamese,8,3.871,22.82,0.1038961038961039
2015,STANMORE,Bakery,3,3.973,20.03,0.07142857142857142
2015,STANMORE,Bar,1,3.989,30.66,0.023809523809523808
2015,STANMORE,Cafe,1,3.738,20.28,0.023809523809523808
2015,STANMORE,Chinese,3,3.877,27.64,0.07142857142857142
2015,STANMORE,Fast Food,1,4.13,26.17,0.023809523809523808
2015,STANMORE,Indian,1,3.812,22.41,0.023809523809523808
2015,STANMORE,Italian,3,4.047,21.9,0.07142857142857142
2015,STANMORE,Japanese,4,3.742,28.81,0.09523809523809523
2015,STANMORE,Korean,1,4.119,30.44,0.023809523809523808
2015,STANMORE,Mediterranean,1,4.216,32.47,0.023809523809523808
2015,STANMORE,Mexican,4,3.763,25.81,0.09523809523809523
2015,STANMORE,Modern Australian,4,3.699,31.49,0.09523809523809523
2015,STANMORE,Seafood,5,3.838,34.22,0.11904761904761904
2015,STANMORE,Thai,4,3.706,24.65,0.09523809523809523
2015,STANMORE,Vegetarian,4,3.58,26.84,0.09523809523809523
2015,STANMORE,Vietnamese,2,3.731,36.31,0.047619047619047616
2015,SURRY HILLS,Bakery,1,3.685,30.31,0.02
2015,SURRY HILLS,Bar,2,3.846,26.15,0.04
2015,SURRY HILLS,Cafe,4,3.972,23.47,0.08
2015,SURRY HILLS,Chinese,2,4.194,30.31,0.04
2015,SURRY HILLS,Fast Food,3,3.792,27.81,0.06
2015,SURRY HILLS,Indian,6,4.482,30.19,0.12
2015,SURRY HILLS,Italian,1,4.196,23.35,0.02
2015,SURRY HILLS,Japanese,1,3.877,16.85,0.02
2015,SURRY HILLS,Korean,1,3.508,25.65,0.02
2015,SURRY HILLS,Mediterranean,5,4.258,35.33,0.1
2015,SURRY HILLS,Mexican,1,3.827,39.0,0.02
2015,SURRY HILLS,Modern Australian,7,3.84,25.65,0.14
2015,SURRY HILLS,Seafood,5,3.72,29.4,0.1
2015,SURRY HILLS,Thai,7,3.626,21.33,0.14
2015,SURRY HILLS,Vegetarian,2,4.15,33.84,0.04
2015,SURRY HILLS,Vietnamese,2,3.614,21.11,0.04
2015,SYDENHAM,Cafe,1,4.37,15.66,0.058823529411764705
2015,SYDENHAM,Chinese,1,4.006,36.15,0.058823529411764705
2015,SYDENHAM,Indian,1,4.493,47.0,0.058823529411764705
2015,SYDENHAM,Italian,1,4.218,10.45,0.058823529411764705
2015,SYDENHAM,Japanese,1,4.105,9.39,0.058823529411764705
2015,SYDENHAM,Korean,4,3.831,24.49,0.23529411764705882
2015,SYDENHAM,Mexican,1,3.934,37.74,0.058823529411764705
2015,SYDENHAM,Modern Australian,1,3.715,24.4,0.058823529411764705
2015,SYDENHAM,Seafood,1,3.197,14.21,0.058823529411764705
2015,SYDENHAM,Thai,1,4.192,30.09,0.058823529411764705
2015,SYDENHAM,Vegetarian,3,3.581,34.65,0.17647058823529413
2015,SYDENHAM,Vietnamese,1,3.427,31.85,0.058823529411764705
2015,SYDNEY,Bakery,10,3.691,37.24,0.08264462809917356
2015,SYDNEY,Bar,7,4.02,27.68,0.05785123966942149
2015,SYDNEY,Cafe,8,4.082,30.32,0.06611570247933884
2015,SYDNEY,Chinese,5,3.984,26.0,0.04132231404958678
2015,SYDNEY,Fast Food,5,3.878,34.09,0.04132231404958678
2015,SYDNEY,Indian,4,4.12,29.73,0.03305785123966942
2015,SYDNEY,Italian,6,3.637,22.68,0.049586776859504134
2015,SYDNEY,Japanese,14,4.199,27.94,0.11570247933884298
2015,SYDNEY,Korean,5,4.24,33.4,0.04132231404958678
2015,SYDNEY,Mediterranean,3,3.91,30.18,0.024793388429752067
2015,SYDNEY,Mexican,6,4.184,33.6,0.049586776859504134
2015,SYDNEY,Modern Australian,12,4.101,25.56,0.09917355371900827
2015,SYDNEY,Seafood,7,3.762,31.61,0.05785123966942149
2015,SYDNEY,Thai,3,4.13,30.9,0.024793388429752067
2015,SYDNEY,Vegetarian,14,3.788,25.87,0.11570247933884298
2015,SYDNEY,Vietnamese,12,4.028,27.11,0.09917355371900827
2015,TEMPE,Bakery,4,3.391,31.45,0.06666666666666667
2015,TEMPE,Bar,5,3.879,38.34,0.08333333333333333
2015,TEMPE,Cafe,5,3.625,28.48,0.08333333333333333
2015,TEMPE,Chinese,10,3.938,32.28,0.16666666666666666
2015,TEMPE,Fast Food,2,3.994,25.72,0.03333333333333333
2015,TEMPE,Indian,2,3.66,26.02,0.03333333333333333
2015,TEMPE,Italian,3,3.587,28.18,0.05
2015,TEMPE,Japanese,2,4.005,25.03,0.03333333333333333
2015,TEMPE,Korean,2,3.718,53.8,0.03333333333333333
2015,TEMPE,Mediterranean,2,3.924,33.26,0.03333333333333333
2015,TEMPE,Mexican,1,4.149,16.94,0.016666666666666666
2015,TEMPE,Modern Australian,12,3.739,26.12,0.2
2015,TEMPE,Seafood,3,3.903,25.79,0.05
2015,TEMPE,Thai,3,3.825,27.21,0.05
2015,TEMPE,Vegetarian,3,3.862,31.38,0.05
2015,TEMPE,Vietnamese,1,3.964,22.2,0.016666666666666666
2015,THE ROCKS,Bakery,1,3.999,25.49,0.09090909090909091
2015,THE ROCKS,Bar,1,4.099,19.34,0.09090909090909091
2015,THE ROCKS,Cafe,1,3.951,30.03,0.09090909090909091
2015,THE ROCKS,Fast Food,1,3.648,50.12,0.09090909090909091
2015,THE ROCKS,Korean,1,3.281,34.93,0.09090909090909091
2015,THE ROCKS,Mediterranean,1,3.627,24.66,0.09090909090909091
2015,THE ROCKS,Mexican,3,3.721,39.55,0.2727272727272727
2015,THE ROCKS,Modern Australian,1,4.109,23.45,0.09090909090909091
2015,THE ROCKS,Seafood,1,4.342,16.45,0.09090909090909091
2015,ULTIMO,Bakery,3,4.009,52.11,0.1111111111111111
2015,ULTIMO,Bar,1,3.642,13.84,0.037037037037037035
2015,ULTIMO,Cafe,2,3.942,35.42,0.07407407407407407
2015,ULTIMO,Chinese,2,3.52,34.22,0.07407407407407407
2015,ULTIMO,Fast Food,1,3.745,26.13,0.037037037037037035
2015,ULTIMO,Italian,1,4.173,32.54,0.037037037037037035
2015,ULTIMO,Japanese,1,3.832,23.72,0.037037037037037035
2015,ULTIMO,Korean,1,3.887,28.17,0.037037037037037035
2015,ULTIMO,Mediterranean,1,4.198,32.97,0.037037037037037035
2015,ULTIMO,Mexican,5,3.611,28.13,0.18518518518518517
2015,ULTIMO,Modern Australian,4,3.665,40.58,0.14814814814814814
2015,ULTIMO,Seafood,1,3.96,25.75,0.037037037037037035
2015,ULTIMO,Thai,2,3.729,41.5,0.07407407407407407
2015,ULTIMO,Vegetarian,2,3.302,18.78,0.07407407407407407
2015,WATERLOO,Bakery,4,3.944,28.17,0.07547169811320754
2015,WATERLOO,Bar,2,3.573,22.07,0.03773584905660377
2015,WATERLOO,Cafe,4,3.921,27.28,0.07547169811320754
2015,WATERLOO,Chinese,2,3.811,36.01,0.03773584905660377
2015,WATERLOO,Fast Food,4,4.039,39.57,0.07547169811320754
2015,WATERLOO,Indian,4,3.862,24.54,0.07547169811320754
2015,WATERLOO,Italian,5,3.876,21.86,0.09433962264150944
2015,WATERLOO,Korean,7,3.815,32.7,0.1320754716981132
2015,WATERLOO,Mediterranean,6,3.854,33.61,0.11320754716981132
2015,WATERLOO,Mexican,4,3.992,34.94,0.07547169811320754
2015,WATERLOO,Modern Australian,3,4.112,26.37,0.05660377358490566
2015,WATERLOO,Seafood,1,3.175,44.53,0.018867924528301886
2015,WATERLOO,Thai,1,4.635,32.66,0.018867924528301886
2015,WATERLOO,Vegetarian,1,3.785,40.02,0.018867924528301886
2015,WATERLOO,Vietnamese,5,3.982,33.64,0.09433962264150944
2015,WOOLLAHRA,Bakery,3,4.068,38.33,0.12
2015,WOOLLAHRA,Bar,2,3.808,24.81,0.08
2015,WOOLLAHRA,Cafe,1,3.69,25.43,0.04
2015,WOOLLAHRA,Chinese,1,4.001,29.43,0.04
2015,WOOLLAHRA,Indian,1,4.019,27.53,0.04
2015,WOOLLAHRA,Italian,1,4.084,48.61,0.04
2015,WOOLLAHRA,Japanese,1,3.84,30.32,0.04
2015,WOOLLAHRA,Korean,1,4.227,39.94,0.04
2015,WOOLLAHRA,Mediterranean,3,3.975,37.26,0.12
2015,WOOLLAHRA,Modern Australian,2,4.177,60.24,0.08
2015,WOOLLAHRA,Seafood,2,3.677,31.1,0.08
2015,WOOLLAHRA,Thai,3,3.884,32.73,0.12
2015,WOOLLAHRA,Vegetarian,2,3.967,27.7,0.08
2015,WOOLLAHRA,Vietnamese,2,3.965,24.37,0.08
2015,WOOLLOOMOOLOO,Bar,1,4.038,32.6,0.0625
2015,WOOLLOOMOOLOO,Chinese,1,4.483,33.34,0.0625
2015,WOOLLOOMOOLOO,Fast Food,1,3.992,11.87,0.0625
2015,WOOLLOOMOOLOO,Japanese,1,3.713,46.84,0.0625
2015,WOOLLOOMOOLOO,Korean,1,3.69,50.57,0.0625
2015,WOOLLOOMOOLOO,Mediterranean,2,3.924,37.49,0.125
2015,WOOLLOOMOOLOO,Mexican,1,3.387,36.71,0.0625
2015,WOOLLOOMOOLOO,Seafood,5,4.103,27.83,0.3125
2015,WOOLLOOMOOLOO,Thai,2,3.836,14.54,0.125
2015,WOOLLOOMOOLOO,Vegetarian,1,3.999,13.48,0.0625
2015,ZETLAND,Bakery,2,3.851,30.02,0.06060606060606061
2015,ZETLAND,Bar,1,3.885,31.55,0.030303030303030304
2015,ZETLAND,Cafe,1,4.206,35.23,0.030303030303030304
2015,ZETLAND,Chinese,2,3.943,47.53,0.06060606060606061
2015,ZETLAND,Fast Food,4,4.016,21.55,0.12121212121212122
2015,ZETLAND,Indian,2,3.903,23.63,0.06060606060606061
2015,ZETLAND,Italian,1,3.8,29.54,0.030303030303030304
2015,ZETLAND,Japanese,1,3.875,21.61,0.030303030303030304
2015,ZETLAND,Korean,1,4.744,9.58,0.030303030303030304
2015,ZETLAND,Mediterranean,1,4.414,43.64,0.030303030303030304
2015,ZETLAND,Mexican,4,3.477,36.17,0.12121212121212122
2015,ZETLAND,Modern Australian,3,3.852,30.97,0.09090909090909091
2015,ZETLAND,Seafood,2,3.999,23.37,0.06060606060606061
2015,ZETLAND,Thai,3,3.732,27.75,0.09090909090909091
2015,ZETLAND,Vegetarian,1,4.148,19.39,0.030303030303030304
2015,ZETLAND,Vietnamese,4,3.88,24.94,0.12121212121212122
2016,ALEXANDRIA,Bakery,10,3.957,36.01,0.07874015748031496
2016,ALEXANDRIA,Bar,7,3.91,29.6,0.05511811023622047
2016,ALEXANDRIA,Cafe,9,3.758,30.36,0.07086614173228346
2016,ALEXANDRIA,Chinese,9,3.755,31.76,0.07086614173228346
2016,ALEXANDRIA,Fast Food,10,3.929,28.29,0.07874015748031496
2016,ALEXANDRIA,Indian,9,3.887,35.16,0.07086614173228346
2016,ALEXANDRIA,Italian,5,3.946,25.38,0.03937007874015748
2016,ALEXANDRIA,Japanese,15,3.923,33.75,0.11811023622047244
2016,ALEXANDRIA,Korean,3,4.037,29.33,0.023622047244094488
2016,ALEXANDRIA,Mediterranean,6,3.888,36.81,0.047244094488188976
2016,ALEXANDRIA,Mexican,7,4.215,36.55,0.05511811023622047
2016,ALEXANDRIA,Modern Australian,9,3.416,30.09,0.07086614173228346
2016,ALEXANDRIA,Seafood,6,4.016,25.12,0.047244094488188976
2016,ALEXANDRIA,Thai,5,3.94,28.03,0.03937007874015748
2016,ALEXANDRIA,Vegetarian,6,3.939,37.44,0.047244094488188976
2016,ALEXANDRIA,Vietnamese,11,3.929,32.04,0.08661417322834646
2016,ANNANDALE,Bakery,3,4.268,30.84,0.0625
2016,ANNANDALE,Bar,5,3.898,31.22,0.10416666666666667
2016,ANNANDALE,Cafe,5,3.814,27.46,0.10416666666666667
2016,ANNANDALE,Chinese,2,4.341,50.03,0.041666666666666664
2016,ANNANDALE,Fast Food,2,3.455,23.98,0.041666666666666664
2016,ANNANDALE,Indian,5,4.1,21.18,0.10416666666666667
2016,ANNANDALE,Italian,5,3.916,31.57,0.10416666666666667
2016,ANNANDALE,Japanese,1,4.118,47.86,0.020833333333333332
2016,ANNANDALE,Korean,2,3.764,18.31,0.041666666666666664
2016,ANNANDALE,Mediterranean,1,4.04,29.87,0.020833333333333332
2016,ANNANDALE,Mexican,6,4.099,41.89,0.125
2016,ANNANDALE,Modern Australian,3,3.579,29.67,0.0625
2016,ANNANDALE,Seafood,1,4.102,31.11,0.020833333333333332
2016,ANNANDALE,Thai,3,3.699,29.19,0.0625
2016,ANNANDALE,Vegetarian,3,4.001,33.1,0.0625
2016,ANNANDALE,Vietnamese,1,4.057,22.56,0.020833333333333332
2016,BALMAIN,Bakery,6,3.72,29.82,0.09090909090909091
2016,BALMAIN,Bar,3,3.935,27.69,0.045454545454545456
2016,BALMAIN,Cafe,1,3.561,15.86,0.015151515151515152
